ID,Name,equipId,value,mtrlId,eventFlag_forStock,eventFlag_forRelease,sellQuantity,pad3,equipType,costType,pad1,setNum,value_Add,value_Magnification,iconId,nameMsgId,menuTitleMsgId,menuIconId,pad2
51010003,,1000300,3,-1,0,0,-1,0,1,3,0,1,0,1,-1,-1,226010,-1,[0|0]
51010100,,1010000,3,-1,0,0,-1,0,1,3,0,1,0,1,-1,-1,226010,-1,[0|0]
51010101,,1010100,3,-1,0,0,-1,0,1,3,0,1,0,1,-1,-1,226010,-1,[0|0]
51010103,,1010300,3,-1,0,0,-1,0,1,3,0,1,0,1,-1,-1,226010,-1,[0|0]
51010201,,1020100,3,-1,0,0,-1,0,1,3,0,1,0,1,-1,-1,226010,-1,[0|0]
51010202,,1020200,3,-1,0,0,-1,0,1,3,0,1,0,1,-1,-1,226010,-1,[0|0]
51010203,,1020300,3,-1,0,0,-1,0,1,3,0,1,0,1,-1,-1,226010,-1,[0|0]
51010300,,1030000,3,-1,0,0,-1,0,1,3,0,1,0,1,-1,-1,226010,-1,[0|0]
51010301,,1030100,3,-1,0,0,-1,0,1,3,0,1,0,1,-1,-1,226010,-1,[0|0]
51010302,,1030200,3,-1,0,0,-1,0,1,3,0,1,0,1,-1,-1,226010,-1,[0|0]
51010303,,1030300,3,-1,0,6000,-1,0,1,3,0,1,0,1,-1,-1,226010,-1,[0|0]
51010400,,1040000,3,-1,0,0,-1,0,1,3,0,1,0,1,-1,-1,226010,-1,[0|0]
51010401,,1040100,3,-1,0,0,-1,0,1,3,0,1,0,1,-1,-1,226010,-1,[0|0]
51010402,,1040200,3,-1,0,0,-1,0,1,3,0,1,0,1,-1,-1,226010,-1,[0|0]
51010403,,1040300,3,-1,0,0,-1,0,1,3,0,1,0,1,-1,-1,226010,-1,[0|0]
51010600,,1060000,3,-1,0,0,-1,0,1,3,0,1,0,1,-1,-1,226010,-1,[0|0]
51010601,,1060100,3,-1,0,0,-1,0,1,3,0,1,0,1,-1,-1,226010,-1,[0|0]
51010602,,1060200,3,-1,0,0,-1,0,1,3,0,1,0,1,-1,-1,226010,-1,[0|0]
51010603,,1060300,3,-1,0,6000,-1,0,1,3,0,1,0,1,-1,-1,226010,-1,[0|0]
51010700,,1070000,3,-1,0,0,-1,0,1,3,0,1,0,1,-1,-1,226010,-1,[0|0]
51010701,,1070100,3,-1,0,0,-1,0,1,3,0,1,0,1,-1,-1,226010,-1,[0|0]
51010702,,1070200,3,-1,0,0,-1,0,1,3,0,1,0,1,-1,-1,226010,-1,[0|0]
51010703,,1070300,3,-1,0,0,-1,0,1,3,0,1,0,1,-1,-1,226010,-1,[0|0]
51010800,,1080000,3,-1,0,0,-1,0,1,3,0,1,0,1,-1,-1,226010,-1,[0|0]
51010810,,1081000,3,-1,0,0,-1,0,1,3,0,1,0,1,-1,-1,226010,-1,[0|0]
51010820,,1082000,3,-1,0,0,-1,0,1,3,0,1,0,1,-1,-1,226010,-1,[0|0]
51010830,,1083000,3,-1,0,0,-1,0,1,3,0,1,0,1,-1,-1,226010,-1,[0|0]
51010840,,1084000,3,-1,0,0,-1,0,1,3,0,1,0,1,-1,-1,226010,-1,[0|0]
51010850,,1085000,3,-1,0,0,-1,0,1,3,0,1,0,1,-1,-1,226010,-1,[0|0]
51010900,,1090000,3,-1,0,0,-1,0,1,3,0,1,0,1,-1,-1,226010,-1,[0|0]
51011000,,1100000,3,-1,0,0,-1,0,1,3,0,1,0,1,-1,-1,226010,-1,[0|0]
51011001,,1100100,3,-1,0,0,-1,0,1,3,0,1,0,1,-1,-1,226010,-1,[0|0]
51011002,,1100200,3,-1,0,0,-1,0,1,3,0,1,0,1,-1,-1,226010,-1,[0|0]
51011003,,1100300,3,-1,0,0,-1,0,1,3,0,1,0,1,-1,-1,226010,-1,[0|0]
51011100,,1110000,3,-1,0,0,-1,0,1,3,0,1,0,1,-1,-1,226010,-1,[0|0]
51011200,,1120000,3,-1,0,0,-1,0,1,3,0,1,0,1,-1,-1,226010,-1,[0|0]
51011300,,1130000,3,-1,0,0,-1,0,1,3,0,1,0,1,-1,-1,226010,-1,[0|0]
51011301,,1130100,3,-1,0,0,-1,0,1,3,0,1,0,1,-1,-1,226010,-1,[0|0]
51011302,,1130200,3,-1,0,0,-1,0,1,3,0,1,0,1,-1,-1,226010,-1,[0|0]
51011303,,1130300,3,-1,0,0,-1,0,1,3,0,1,0,1,-1,-1,226010,-1,[0|0]
51013000,,1300000,3,-1,0,0,-1,0,1,3,0,1,0,1,-1,-1,226010,-1,[0|0]
51013010,,1301000,3,-1,0,0,-1,0,1,3,0,1,0,1,-1,-1,226010,-1,[0|0]
51014000,,1400000,3,-1,0,0,-1,0,1,3,0,1,0,1,-1,-1,226010,-1,[0|0]
51014001,,1400100,3,-1,0,0,-1,0,1,3,0,1,0,1,-1,-1,226010,-1,[0|0]
51014002,,1400200,3,-1,0,0,-1,0,1,3,0,1,0,1,-1,-1,226010,-1,[0|0]
51014003,,1400300,3,-1,0,0,-1,0,1,3,0,1,0,1,-1,-1,226010,-1,[0|0]
51014010,,1401000,3,-1,0,0,-1,0,1,3,0,1,0,1,-1,-1,226010,-1,[0|0]
51015000,,1500000,3,-1,0,0,-1,0,1,3,0,1,0,1,-1,-1,226010,-1,[0|0]
51015001,,1500100,3,-1,0,0,-1,0,1,3,0,1,0,1,-1,-1,226010,-1,[0|0]
51015002,,1500200,3,-1,0,0,-1,0,1,3,0,1,0,1,-1,-1,226010,-1,[0|0]
51015003,,1500300,3,-1,0,0,-1,0,1,3,0,1,0,1,-1,-1,226010,-1,[0|0]
51016000,,1600000,3,-1,0,0,-1,0,1,3,0,1,0,1,-1,-1,226010,-1,[0|0]
51017000,,1700000,3,-1,0,0,-1,0,1,3,0,1,0,1,-1,-1,226010,-1,[0|0]
51017001,,1700100,3,-1,0,0,-1,0,1,3,0,1,0,1,-1,-1,226010,-1,[0|0]
51017002,,1700200,3,-1,0,0,-1,0,1,3,0,1,0,1,-1,-1,226010,-1,[0|0]
51017003,,1700300,3,-1,0,0,-1,0,1,3,0,1,0,1,-1,-1,226010,-1,[0|0]
51017100,,1710000,3,-1,0,0,-1,0,1,3,0,1,0,1,-1,-1,226010,-1,[0|0]
51017101,,1710100,3,-1,0,0,-1,0,1,3,0,1,0,1,-1,-1,226010,-1,[0|0]
51017102,,1710200,3,-1,0,0,-1,0,1,3,0,1,0,1,-1,-1,226010,-1,[0|0]
51017103,,1710300,3,-1,0,0,-1,0,1,3,0,1,0,1,-1,-1,226010,-1,[0|0]
51017200,,1720000,3,-1,0,0,-1,0,1,3,0,1,0,1,-1,-1,226010,-1,[0|0]
51017201,,1720100,3,-1,0,0,-1,0,1,3,0,1,0,1,-1,-1,226010,-1,[0|0]
51017202,,1720200,3,-1,0,0,-1,0,1,3,0,1,0,1,-1,-1,226010,-1,[0|0]
51017203,,1720300,3,-1,0,0,-1,0,1,3,0,1,0,1,-1,-1,226010,-1,[0|0]
51017300,,1730000,3,-1,0,0,-1,0,1,3,0,1,0,1,-1,-1,226010,-1,[0|0]
51017301,,1730100,3,-1,0,0,-1,0,1,3,0,1,0,1,-1,-1,226010,-1,[0|0]
51017302,,1730200,3,-1,0,0,-1,0,1,3,0,1,0,1,-1,-1,226010,-1,[0|0]
51017303,,1730300,3,-1,0,0,-1,0,1,3,0,1,0,1,-1,-1,226010,-1,[0|0]
51017401,,1740100,3,-1,0,0,-1,0,1,3,0,1,0,1,-1,-1,226010,-1,[0|0]
51017402,,1740200,3,-1,0,0,-1,0,1,3,0,1,0,1,-1,-1,226010,-1,[0|0]
51017403,,1740300,3,-1,0,0,-1,0,1,3,0,1,0,1,-1,-1,226010,-1,[0|0]
51017500,,1750000,3,-1,0,0,-1,0,1,3,0,1,0,1,-1,-1,226010,-1,[0|0]
51017501,,1750100,3,-1,0,0,-1,0,1,3,0,1,0,1,-1,-1,226010,-1,[0|0]
51017502,,1750200,3,-1,0,0,-1,0,1,3,0,1,0,1,-1,-1,226010,-1,[0|0]
51017503,,1750300,3,-1,0,0,-1,0,1,3,0,1,0,1,-1,-1,226010,-1,[0|0]
51017600,,1760000,3,-1,0,0,-1,0,1,3,0,1,0,1,-1,-1,226010,-1,[0|0]
51017601,,1760100,3,-1,0,0,-1,0,1,3,0,1,0,1,-1,-1,226010,-1,[0|0]
51017602,,1760200,3,-1,0,0,-1,0,1,3,0,1,0,1,-1,-1,226010,-1,[0|0]
51017603,,1760300,3,-1,0,0,-1,0,1,3,0,1,0,1,-1,-1,226010,-1,[0|0]
51017700,,1770000,3,-1,0,0,-1,0,1,3,0,1,0,1,-1,-1,226010,-1,[0|0]
51017701,,1770100,3,-1,0,0,-1,0,1,3,0,1,0,1,-1,-1,226010,-1,[0|0]
51017702,,1770200,3,-1,0,0,-1,0,1,3,0,1,0,1,-1,-1,226010,-1,[0|0]
51017703,,1770300,3,-1,0,0,-1,0,1,3,0,1,0,1,-1,-1,226010,-1,[0|0]
51017800,,1780000,3,-1,0,0,-1,0,1,3,0,1,0,1,-1,-1,226010,-1,[0|0]
51017801,,1780100,3,-1,0,0,-1,0,1,3,0,1,0,1,-1,-1,226010,-1,[0|0]
51017802,,1780200,3,-1,0,0,-1,0,1,3,0,1,0,1,-1,-1,226010,-1,[0|0]
51017803,,1780300,3,-1,0,0,-1,0,1,3,0,1,0,1,-1,-1,226010,-1,[0|0]
51017900,,1790000,3,-1,0,0,-1,0,1,3,0,1,0,1,-1,-1,226010,-1,[0|0]
51017901,,1790100,3,-1,0,0,-1,0,1,3,0,1,0,1,-1,-1,226010,-1,[0|0]
51017902,,1790200,3,-1,0,0,-1,0,1,3,0,1,0,1,-1,-1,226010,-1,[0|0]
51017903,,1790300,3,-1,0,0,-1,0,1,3,0,1,0,1,-1,-1,226010,-1,[0|0]
51018000,,1800000,3,-1,0,0,-1,0,1,3,0,1,0,1,-1,-1,226010,-1,[0|0]
51018001,,1800100,3,-1,0,0,-1,0,1,3,0,1,0,1,-1,-1,226010,-1,[0|0]
51018002,,1800200,3,-1,0,0,-1,0,1,3,0,1,0,1,-1,-1,226010,-1,[0|0]
51018003,,1800300,3,-1,0,0,-1,0,1,3,0,1,0,1,-1,-1,226010,-1,[0|0]
51018101,,1810100,3,-1,0,0,-1,0,1,3,0,1,0,1,-1,-1,226010,-1,[0|0]
51018102,,1810200,3,-1,0,0,-1,0,1,3,0,1,0,1,-1,-1,226010,-1,[0|0]
51018103,,1810300,3,-1,0,0,-1,0,1,3,0,1,0,1,-1,-1,226010,-1,[0|0]
51018200,,1820000,3,-1,0,0,-1,0,1,3,0,1,0,1,-1,-1,226010,-1,[0|0]
51018201,,1820100,3,-1,0,0,-1,0,1,3,0,1,0,1,-1,-1,226010,-1,[0|0]
51018202,,1820200,3,-1,0,0,-1,0,1,3,0,1,0,1,-1,-1,226010,-1,[0|0]
51018203,,1820300,3,-1,0,0,-1,0,1,3,0,1,0,1,-1,-1,226010,-1,[0|0]
51018300,,1830000,3,-1,0,0,-1,0,1,3,0,1,0,1,-1,-1,226010,-1,[0|0]
51018301,,1830100,3,-1,0,0,-1,0,1,3,0,1,0,1,-1,-1,226010,-1,[0|0]
51018302,,1830200,3,-1,0,0,-1,0,1,3,0,1,0,1,-1,-1,226010,-1,[0|0]
51018303,,1830300,3,-1,0,0,-1,0,1,3,0,1,0,1,-1,-1,226010,-1,[0|0]
51018400,,1840000,3,-1,0,0,-1,0,1,3,0,1,0,1,-1,-1,226010,-1,[0|0]
51018401,,1840100,3,-1,0,0,-1,0,1,3,0,1,0,1,-1,-1,226010,-1,[0|0]
51018500,,1850000,3,-1,0,0,-1,0,1,3,0,1,0,1,-1,-1,226010,-1,[0|0]
51018501,,1850100,3,-1,0,0,-1,0,1,3,0,1,0,1,-1,-1,226010,-1,[0|0]
51018600,,1860000,3,-1,0,0,-1,0,1,3,0,1,0,1,-1,-1,226010,-1,[0|0]
51018601,,1860100,3,-1,0,0,-1,0,1,3,0,1,0,1,-1,-1,226010,-1,[0|0]
51018800,,1880000,3,-1,0,0,-1,0,1,3,0,1,0,1,-1,-1,226010,-1,[0|0]
51018801,,1880100,3,-1,0,0,-1,0,1,3,0,1,0,1,-1,-1,226010,-1,[0|0]
51018900,,1890000,3,-1,0,0,-1,0,1,3,0,1,0,1,-1,-1,226010,-1,[0|0]
51018901,,1890100,3,-1,0,0,-1,0,1,3,0,1,0,1,-1,-1,226010,-1,[0|0]
51018902,,1890200,3,-1,0,0,-1,0,1,3,0,1,0,1,-1,-1,226010,-1,[0|0]
51018903,,1890300,3,-1,0,0,-1,0,1,3,0,1,0,1,-1,-1,226010,-1,[0|0]
51019000,,1900000,3,-1,0,0,-1,0,1,3,0,1,0,1,-1,-1,226010,-1,[0|0]
51019010,,1901000,3,-1,0,0,-1,0,1,3,0,1,0,1,-1,-1,226010,-1,[0|0]
51019020,,1902000,3,-1,0,0,-1,0,1,3,0,1,0,1,-1,-1,226010,-1,[0|0]
51019100,,1910000,3,-1,0,0,-1,0,1,3,0,1,0,1,-1,-1,226010,-1,[0|0]
51019200,,1920000,3,-1,0,0,-1,0,1,3,0,1,0,1,-1,-1,226010,-1,[0|0]
51019301,,1930100,3,-1,0,0,-1,0,1,3,0,1,0,1,-1,-1,226010,-1,[0|0]
51019303,,1930300,3,-1,0,0,-1,0,1,3,0,1,0,1,-1,-1,226010,-1,[0|0]
51019400,,1940000,3,-1,0,0,-1,0,1,3,0,1,0,1,-1,-1,226010,-1,[0|0]
51019401,,1940100,3,-1,0,0,-1,0,1,3,0,1,0,1,-1,-1,226010,-1,[0|0]
51019501,,1950100,3,-1,0,0,-1,0,1,3,0,1,0,1,-1,-1,226010,-1,[0|0]
51019502,,1950200,3,-1,0,0,-1,0,1,3,0,1,0,1,-1,-1,226010,-1,[0|0]
51019503,,1950300,3,-1,0,0,-1,0,1,3,0,1,0,1,-1,-1,226010,-1,[0|0]
51019800,,1980000,3,-1,0,0,-1,0,1,3,0,1,0,1,-1,-1,226010,-1,[0|0]
51019801,,1980100,3,-1,0,0,-1,0,1,3,0,1,0,1,-1,-1,226010,-1,[0|0]
51019802,,1980200,3,-1,0,0,-1,0,1,3,0,1,0,1,-1,-1,226010,-1,[0|0]
51019900,,1990000,3,-1,0,0,-1,0,1,3,0,1,0,1,-1,-1,226010,-1,[0|0]
51019901,,1990100,3,-1,0,0,-1,0,1,3,0,1,0,1,-1,-1,226010,-1,[0|0]
51020000,,2000000,3,-1,0,0,-1,0,1,3,0,1,0,1,-1,-1,226010,-1,[0|0]
51020001,,2000100,3,-1,0,0,-1,0,1,3,0,1,0,1,-1,-1,226010,-1,[0|0]
51020003,,2000300,3,-1,0,0,-1,0,1,3,0,1,0,1,-1,-1,226010,-1,[0|0]
51020100,,2010000,3,-1,0,0,-1,0,1,3,0,1,0,1,-1,-1,226010,-1,[0|0]
51020200,,2020000,3,-1,0,0,-1,0,1,3,0,1,0,1,-1,-1,226010,-1,[0|0]
51020300,,2030000,3,-1,0,0,-1,0,1,3,0,1,0,1,-1,-1,226010,-1,[0|0]
51070000,,7000000,3,-1,0,0,-1,0,1,3,0,1,0,1,-1,-1,226010,-1,[0|0]
51070010,,7001000,3,-1,0,0,-1,0,1,3,0,1,0,1,-1,-1,226010,-1,[0|0]
52001002,,1002,10,-1,0,0,-1,0,2,3,0,1,0,1,-1,-1,226010,-1,[0|0]
52001012,,1012,10,-1,0,0,-1,0,2,3,0,1,0,1,-1,-1,226010,-1,[0|0]
52001022,,1022,10,-1,0,0,-1,0,2,3,0,1,0,1,-1,-1,226010,-1,[0|0]
52001032,,1032,10,-1,0,0,-1,0,2,3,0,1,0,1,-1,-1,226010,-1,[0|0]
52001042,,1042,10,-1,0,0,-1,0,2,3,0,1,0,1,-1,-1,226010,-1,[0|0]
52001051,,1051,10,-1,0,0,-1,0,2,3,0,1,0,1,-1,-1,226010,-1,[0|0]
52001060,,1060,10,-1,0,0,-1,0,2,3,0,1,0,1,-1,-1,226010,-1,[0|0]
52001070,,1070,10,-1,0,0,-1,0,2,3,0,1,0,1,-1,-1,226010,-1,[0|0]
52001080,,1080,10,-1,0,0,-1,0,2,3,0,1,0,1,-1,-1,226010,-1,[0|0]
52001090,,1090,10,-1,0,0,-1,0,2,3,0,1,0,1,-1,-1,226010,-1,[0|0]
52001100,,1100,10,-1,0,0,-1,0,2,3,0,1,0,1,-1,-1,226010,-1,[0|0]
52001110,,1110,10,-1,0,0,-1,0,2,3,0,1,0,1,-1,-1,226010,-1,[0|0]
52001140,,1140,10,-1,0,0,-1,0,2,3,0,1,0,1,-1,-1,226010,-1,[0|0]
52001150,,1150,10,-1,0,0,-1,0,2,3,0,1,0,1,-1,-1,226010,-1,[0|0]
52001161,,1161,10,-1,0,0,-1,0,2,3,0,1,0,1,-1,-1,226010,-1,[0|0]
52001171,,1171,10,-1,0,0,-1,0,2,3,0,1,0,1,-1,-1,226010,-1,[0|0]
52001181,,1181,10,-1,0,0,-1,0,2,3,0,1,0,1,-1,-1,226010,-1,[0|0]
52001191,,1191,10,-1,0,0,-1,0,2,3,0,1,0,1,-1,-1,226010,-1,[0|0]
52001201,,1201,10,-1,0,0,-1,0,2,3,0,1,0,1,-1,-1,226010,-1,[0|0]
52001210,,1210,10,-1,0,0,-1,0,2,3,0,1,0,1,-1,-1,226010,-1,[0|0]
52001221,,1221,10,-1,0,0,-1,0,2,3,0,1,0,1,-1,-1,226010,-1,[0|0]
52001231,,1231,10,-1,0,0,-1,0,2,3,0,1,0,1,-1,-1,226010,-1,[0|0]
52001250,,1250,10,-1,0,0,-1,0,2,3,0,1,0,1,-1,-1,226010,-1,[0|0]
52002000,,2000,10,-1,0,0,-1,0,2,3,0,1,0,1,-1,-1,226010,-1,[0|0]
52002010,,2010,10,-1,0,0,-1,0,2,3,0,1,0,1,-1,-1,226010,-1,[0|0]
52002020,,2020,10,-1,0,0,-1,0,2,3,0,1,0,1,-1,-1,226010,-1,[0|0]
52002030,,2030,10,-1,0,0,-1,0,2,3,0,1,0,1,-1,-1,226010,-1,[0|0]
52002040,,2040,10,-1,0,0,-1,0,2,3,0,1,0,1,-1,-1,226010,-1,[0|0]
52002050,,2050,10,-1,0,0,-1,0,2,3,0,1,0,1,-1,-1,226010,-1,[0|0]
52002060,,2060,10,-1,0,0,-1,0,2,3,0,1,0,1,-1,-1,226010,-1,[0|0]
52002070,,2070,10,-1,0,0,-1,0,2,3,0,1,0,1,-1,-1,226010,-1,[0|0]
52002081,,2081,10,-1,0,0,-1,0,2,3,0,1,0,1,-1,-1,226010,-1,[0|0]
52002090,,2090,10,-1,0,0,-1,0,2,3,0,1,0,1,-1,-1,226010,-1,[0|0]
52002100,,2100,10,-1,0,0,-1,0,2,3,0,1,0,1,-1,-1,226010,-1,[0|0]
52002110,,2110,10,-1,0,0,-1,0,2,3,0,1,0,1,-1,-1,226010,-1,[0|0]
52002120,,2120,10,-1,0,0,-1,0,2,3,0,1,0,1,-1,-1,226010,-1,[0|0]
52002130,,2130,10,-1,0,0,-1,0,2,3,0,1,0,1,-1,-1,226010,-1,[0|0]
52002140,,2140,10,-1,0,0,-1,0,2,3,0,1,0,1,-1,-1,226010,-1,[0|0]
52002150,,2150,10,-1,0,0,-1,0,2,3,0,1,0,1,-1,-1,226010,-1,[0|0]
52002160,,2160,10,-1,0,0,-1,0,2,3,0,1,0,1,-1,-1,226010,-1,[0|0]
52002170,,2170,10,-1,0,0,-1,0,2,3,0,1,0,1,-1,-1,226010,-1,[0|0]
52002180,,2180,10,-1,0,0,-1,0,2,3,0,1,0,1,-1,-1,226010,-1,[0|0]
52002190,,2190,10,-1,0,0,-1,0,2,3,0,1,0,1,-1,-1,226010,-1,[0|0]
52002200,,2200,10,-1,0,0,-1,0,2,3,0,1,0,1,-1,-1,226010,-1,[0|0]
52002210,,2210,10,-1,0,0,-1,0,2,3,0,1,0,1,-1,-1,226010,-1,[0|0]
52002220,,2220,10,-1,0,0,-1,0,2,3,0,1,0,1,-1,-1,226010,-1,[0|0]
52002230,,2230,10,-1,0,0,-1,0,2,3,0,1,0,1,-1,-1,226010,-1,[0|0]
52002240,,2240,10,-1,0,0,-1,0,2,3,0,1,0,1,-1,-1,226010,-1,[0|0]
52002250,,2250,10,-1,0,0,-1,0,2,3,0,1,0,1,-1,-1,226010,-1,[0|0]
52003001,,3001,10,-1,0,0,-1,0,2,3,0,1,0,1,-1,-1,226010,-1,[0|0]
52003050,,3050,10,-1,0,0,-1,0,2,3,0,1,0,1,-1,-1,226010,-1,[0|0]
52003060,,3060,10,-1,0,0,-1,0,2,3,0,1,0,1,-1,-1,226010,-1,[0|0]
52003070,,3070,10,-1,0,0,-1,0,2,3,0,1,0,1,-1,-1,226010,-1,[0|0]
52003080,,3080,10,-1,0,0,-1,0,2,3,0,1,0,1,-1,-1,226010,-1,[0|0]
52003090,,3090,10,-1,0,0,-1,0,2,3,0,1,0,1,-1,-1,226010,-1,[0|0]
52004003,,4003,10,-1,0,0,-1,0,2,3,0,1,0,1,-1,-1,226010,-1,[0|0]
52004012,,4012,10,-1,0,0,-1,0,2,3,0,1,0,1,-1,-1,226010,-1,[0|0]
52004022,,4022,10,-1,0,0,-1,0,2,3,0,1,0,1,-1,-1,226010,-1,[0|0]
52004032,,4032,10,-1,0,0,-1,0,2,3,0,1,0,1,-1,-1,226010,-1,[0|0]
52004042,,4042,10,-1,0,0,-1,0,2,3,0,1,0,1,-1,-1,226010,-1,[0|0]
52004052,,4052,10,-1,0,0,-1,0,2,3,0,1,0,1,-1,-1,226010,-1,[0|0]
52004060,,4060,10,-1,0,0,-1,0,2,3,0,1,0,1,-1,-1,226010,-1,[0|0]
52004070,,4070,10,-1,0,0,-1,0,2,3,0,1,0,1,-1,-1,226010,-1,[0|0]
52004080,,4080,10,-1,0,0,-1,0,2,3,0,1,0,1,-1,-1,226010,-1,[0|0]
52004090,,4090,10,-1,0,0,-1,0,2,3,0,1,0,1,-1,-1,226010,-1,[0|0]
52004100,,4100,10,-1,0,0,-1,0,2,3,0,1,0,1,-1,-1,226010,-1,[0|0]
52004110,,4110,10,-1,0,0,-1,0,2,3,0,1,0,1,-1,-1,226010,-1,[0|0]
52005000,,5000,10,-1,0,0,-1,0,2,3,0,1,0,1,-1,-1,226010,-1,[0|0]
52005010,,5010,10,-1,0,0,-1,0,2,3,0,1,0,1,-1,-1,226010,-1,[0|0]
52005020,,5020,10,-1,0,0,-1,0,2,3,0,1,0,1,-1,-1,226010,-1,[0|0]
52005030,,5030,10,-1,0,0,-1,0,2,3,0,1,0,1,-1,-1,226010,-1,[0|0]
52005040,,5040,10,-1,0,0,-1,0,2,3,0,1,0,1,-1,-1,226010,-1,[0|0]
52005050,,5050,10,-1,0,0,-1,0,2,3,0,1,0,1,-1,-1,226010,-1,[0|0]
52005060,,5060,10,-1,0,0,-1,0,2,3,0,1,0,1,-1,-1,226010,-1,[0|0]
52006000,,6000,10,-1,0,0,-1,0,2,3,0,1,0,1,-1,-1,226010,-1,[0|0]
52006010,,6010,10,-1,0,0,-1,0,2,3,0,1,0,1,-1,-1,226010,-1,[0|0]
52006020,,6020,10,-1,0,0,-1,0,2,3,0,1,0,1,-1,-1,226010,-1,[0|0]
52006040,,6040,10,-1,0,0,-1,0,2,3,0,1,0,1,-1,-1,226010,-1,[0|0]
52006050,,6050,10,-1,0,0,-1,0,2,3,0,1,0,1,-1,-1,226010,-1,[0|0]
52006060,,6060,10,-1,0,0,-1,0,2,3,0,1,0,1,-1,-1,226010,-1,[0|0]
52006070,,6070,10,-1,0,0,-1,0,2,3,0,1,0,1,-1,-1,226010,-1,[0|0]
52006080,,6080,10,-1,0,0,-1,0,2,3,0,1,0,1,-1,-1,226010,-1,[0|0]
52006090,,6090,10,-1,0,0,-1,0,2,3,0,1,0,1,-1,-1,226010,-1,[0|0]
52006100,,6100,10,-1,0,0,-1,0,2,3,0,1,0,1,-1,-1,226010,-1,[0|0]
52006110,,6110,10,-1,0,0,-1,0,2,3,0,1,0,1,-1,-1,226010,-1,[0|0]
52006130,,6130,10,-1,0,0,-1,0,2,3,0,1,0,1,-1,-1,226010,-1,[0|0]
53004000,,4000,6,-1,0,0,-1,0,3,3,0,1,0,1,-1,-1,226010,-1,[0|0]
53004001,,4001,6,-1,0,0,-1,0,3,3,0,1,0,1,-1,-1,226010,-1,[0|0]
53004010,,4010,6,-1,0,0,-1,0,3,3,0,1,0,1,-1,-1,226010,-1,[0|0]
53004020,,4020,6,-1,0,0,-1,0,3,3,0,1,0,1,-1,-1,226010,-1,[0|0]
53004021,,4021,6,-1,0,0,-1,0,3,3,0,1,0,1,-1,-1,226010,-1,[0|0]
53004030,,4030,6,-1,0,0,-1,0,3,3,0,1,0,1,-1,-1,226010,-1,[0|0]
53004040,,4040,6,-1,0,0,-1,0,3,3,0,1,0,1,-1,-1,226010,-1,[0|0]
53004050,,4050,6,-1,0,0,-1,0,3,3,0,1,0,1,-1,-1,226010,-1,[0|0]
53004060,,4060,6,-1,0,0,-1,0,3,3,0,1,0,1,-1,-1,226010,-1,[0|0]
53004070,,4070,6,-1,0,0,-1,0,3,3,0,1,0,1,-1,-1,226010,-1,[0|0]
53004080,,4080,6,-1,0,0,-1,0,3,3,0,1,0,1,-1,-1,226010,-1,[0|0]
53004090,,4090,6,-1,0,0,-1,0,3,3,0,1,0,1,-1,-1,226010,-1,[0|0]
53004100,,4100,6,-1,0,0,-1,0,3,3,0,1,0,1,-1,-1,226010,-1,[0|0]
53004110,,4110,6,-1,0,0,-1,0,3,3,0,1,0,1,-1,-1,226010,-1,[0|0]
53004120,,4120,6,-1,0,0,-1,0,3,3,0,1,0,1,-1,-1,226010,-1,[0|0]
53004130,,4130,6,-1,0,0,-1,0,3,3,0,1,0,1,-1,-1,226010,-1,[0|0]
53004140,,4140,6,-1,0,0,-1,0,3,3,0,1,0,1,-1,-1,226010,-1,[0|0]
53004200,,4200,6,-1,0,0,-1,0,3,3,0,1,0,1,-1,-1,226010,-1,[0|0]
53004210,,4210,6,-1,0,0,-1,0,3,3,0,1,0,1,-1,-1,226010,-1,[0|0]
53004220,,4220,6,-1,0,0,-1,0,3,3,0,1,0,1,-1,-1,226010,-1,[0|0]
53004230,,4230,6,-1,0,0,-1,0,3,3,0,1,0,1,-1,-1,226010,-1,[0|0]
53004300,,4300,6,-1,0,0,-1,0,3,3,0,1,0,1,-1,-1,226010,-1,[0|0]
53004301,,4301,6,-1,0,0,-1,0,3,3,0,1,0,1,-1,-1,226010,-1,[0|0]
53004302,,4302,6,-1,0,0,-1,0,3,3,0,1,0,1,-1,-1,226010,-1,[0|0]
53004310,,4310,6,-1,0,0,-1,0,3,3,0,1,0,1,-1,-1,226010,-1,[0|0]
53004320,,4320,6,-1,0,9969,-1,0,3,3,0,1,0,1,-1,-1,226010,-1,[0|0]
53004360,,4360,6,-1,0,0,-1,0,3,3,0,1,0,1,-1,-1,226010,-1,[0|0]
53004361,,4361,6,-1,0,0,-1,0,3,3,0,1,0,1,-1,-1,226010,-1,[0|0]
53004362,,4362,6,-1,0,9969,-1,0,3,3,0,1,0,1,-1,-1,226010,-1,[0|0]
53004370,,4370,6,-1,0,0,-1,0,3,3,0,1,0,1,-1,-1,226010,-1,[0|0]
53004380,,4380,6,-1,0,0,-1,0,3,3,0,1,0,1,-1,-1,226010,-1,[0|0]
53004381,,4381,6,-1,0,0,-1,0,3,3,0,1,0,1,-1,-1,226010,-1,[0|0]
53004390,,4390,6,-1,0,0,-1,0,3,3,0,1,0,1,-1,-1,226010,-1,[0|0]
53004391,,4391,6,-1,0,0,-1,0,3,3,0,1,0,1,-1,-1,226010,-1,[0|0]
53004392,,4392,6,-1,0,9969,-1,0,3,3,0,1,0,1,-1,-1,226010,-1,[0|0]
